,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,clarity_n,color_n,z
47747,47748,0.54,Very Good,D,VS2,61.1,55.0,1892,5.24,5.37,3,0,3.2413549999999995
47748,47749,0.54,Ideal,D,VS2,61.3,56.0,1892,5.22,5.26,3,0,3.21212
47749,47750,0.54,Very Good,D,VS2,61.7,58.0,1892,5.16,5.24,3,0,3.2084
47750,47751,0.54,Ideal,D,VS2,61.1,57.0,1892,5.19,5.29,3,0,3.2016400000000003
47751,47752,0.54,Very Good,D,VS2,60.6,58.0,1892,5.26,5.3,3,0,3.1996799999999994
47752,47753,0.54,Premium,D,VS2,60.9,58.0,1892,5.27,5.31,3,0,3.221609999999999
47753,47754,0.54,Ideal,D,VS2,62.6,57.0,1892,5.18,5.24,3,0,3.26146
47754,47755,0.54,Premium,D,VS2,61.5,58.0,1892,5.21,5.26,3,0,3.2195249999999995
47755,47756,0.54,Ideal,D,VS2,61.8,57.0,1892,5.22,5.26,3,0,3.2383200000000003
47756,47757,0.5,Ideal,E,VS2,60.4,56.0,1892,5.15,5.21,3,1,3.12872
47757,47758,0.73,Fair,I,SI2,61.3,67.0,1892,5.77,5.64,1,5,3.497165
47758,47759,0.5,Very Good,D,VS1,59.8,58.0,1893,5.12,5.14,4,0,3.0677399999999997
47759,47760,0.53,Ideal,G,VVS2,62.1,54.0,1893,5.18,5.22,5,3,3.2291999999999996
47760,47761,0.52,Ideal,H,VVS1,61.7,53.0,1893,5.19,5.25,6,4,3.22074
47761,47762,0.51,Ideal,G,VVS1,60.5,59.0,1893,5.16,5.19,6,3,3.1308750000000005
47762,47763,0.5,Ideal,D,VS2,61.8,56.0,1893,5.11,5.14,3,0,3.16725
47763,47764,0.52,Ideal,E,VS1,62.0,53.0,1893,5.16,5.2,4,1,3.2116
47764,47765,0.58,Ideal,E,VS1,62.6,56.0,1893,5.33,5.27,4,1,3.3178
47765,47766,0.5,Ideal,D,VS1,61.0,56.0,1893,5.13,5.17,4,0,3.1415
47766,47767,0.62,Good,G,VS1,62.5,60.8,1893,5.37,5.47,4,3,3.3875
47767,47768,0.55,Premium,D,VS2,61.6,56.0,1894,5.33,5.28,3,0,3.26788
47768,47769,0.55,Ideal,D,VS2,62.8,57.0,1894,5.27,5.24,3,0,3.30014
47769,47770,0.7,Very Good,E,SI2,63.5,59.0,1894,5.63,5.51,1,1,3.53695
47770,47771,0.7,Very Good,H,SI2,60.9,58.0,1895,5.68,5.74,1,4,3.4773899999999998
47771,47772,0.53,Ideal,G,VVS2,61.0,56.0,1895,5.19,5.23,5,3,3.1781000000000006
47772,47773,0.51,Good,G,VVS2,63.7,54.0,1895,5.1,5.08,5,3,3.24233
47773,47774,0.51,Very Good,G,VVS2,63.4,57.0,1895,5.09,5.06,5,3,3.2175499999999997
47774,47775,0.51,Very Good,G,VVS2,63.3,58.0,1895,5.07,5.04,5,3,3.199815
47775,47776,0.7,Fair,D,SI1,52.2,65.0,1895,6.04,5.99,2,0,3.1398300000000003
47776,47777,0.7,Very Good,J,VS2,58.2,60.0,1896,5.86,5.9,3,6,3.4221600000000008
47777,47778,0.6,Very Good,D,SI1,62.2,56.0,1896,5.4,5.44,2,0,3.37124
47778,47779,0.6,Premium,D,SI1,60.4,60.0,1896,5.44,5.48,2,0,3.2978400000000003
47779,47780,0.6,Premium,D,SI1,61.6,58.0,1896,5.42,5.45,2,0,3.34796
47780,47781,0.55,Ideal,F,VS1,61.5,56.0,1896,5.26,5.3,4,2,3.2471999999999994
47781,47782,0.76,Ideal,J,SI1,62.9,54.0,1896,5.82,5.85,2,6,3.670215
47782,47783,0.7,Fair,J,VS2,67.4,58.0,1896,5.34,5.37,3,6,3.6092700000000004
47783,47784,0.52,Ideal,G,VVS2,61.3,56.0,1897,5.18,5.2,5,3,3.1814699999999996
47784,47785,0.52,Ideal,G,VVS2,61.6,57.0,1897,5.16,5.2,5,3,3.19088
47785,47786,0.6,Ideal,E,VS2,61.8,56.0,1897,5.41,5.46,3,1,3.35883
47786,47787,0.5,Ideal,G,VVS1,62.2,56.0,1897,5.08,5.11,6,3,3.16909
47787,47788,0.67,Good,F,SI1,60.2,61.0,1897,5.64,5.69,2,2,3.41033
47788,47789,0.52,Ideal,E,VS2,60.5,56.0,1897,5.27,5.21,3,1,3.1702
47789,47790,0.46,Premium,D,VVS1,60.0,59.0,1898,5.0,5.04,6,0,3.0119999999999996
47790,47791,0.71,Very Good,I,SI1,61.9,58.0,1898,5.66,5.69,2,5,3.5128250000000003
47791,47792,0.58,Very Good,E,VS2,60.9,58.0,1899,5.4,5.39,3,1,3.2855549999999996
47792,47793,0.7,Good,H,SI2,61.5,63.0,1899,5.59,5.63,1,4,3.4501499999999994
47793,47794,0.7,Good,I,SI1,63.5,59.0,1899,5.62,5.65,2,5,3.5782249999999998
47794,47795,0.71,Ideal,J,VS2,62.4,54.0,1899,5.72,5.76,3,6,3.58176
47795,47796,0.58,Ideal,G,VS1,60.6,56.0,1899,5.43,5.48,4,3,3.30573
47796,47797,0.58,Ideal,G,VS1,62.2,55.0,1899,5.32,5.35,4,3,3.31837
47797,47798,0.57,Ideal,G,VS1,60.8,56.8,1899,5.36,5.39,4,3,3.268
47798,47799,0.58,Ideal,F,VS1,62.2,55.0,1899,5.34,5.37,4,2,3.33081
47799,47800,0.51,Ideal,H,IF,60.3,58.0,1899,5.15,5.17,7,4,3.11148
47800,47801,0.71,Ideal,J,SI2,61.3,56.0,1901,5.73,5.78,1,6,3.5278150000000004
47801,47802,0.55,Ideal,F,VS1,61.4,55.0,1901,5.28,5.24,4,2,3.22964
47802,47803,0.99,Fair,J,I1,62.9,58.0,1901,6.33,6.1,0,6,3.909235
47803,47804,0.66,Ideal,E,SI1,62.8,57.0,1901,5.58,5.53,2,1,3.48854
47804,47805,0.72,Ideal,H,SI2,60.9,56.0,1901,5.87,5.78,1,4,3.547425
47805,47806,0.64,Premium,F,SI1,60.1,60.0,1901,5.62,5.57,2,2,3.3625950000000002
47806,47807,0.57,Very Good,F,VVS2,62.6,58.0,1902,5.32,5.38,5,2,3.3491
47807,47808,0.57,Very Good,F,VVS2,63.2,56.0,1902,5.28,5.32,5,2,3.3496000000000006
47808,47809,0.71,Very Good,J,VS2,62.6,54.0,1902,5.68,5.72,3,6,3.5681999999999996
47809,47810,0.71,Very Good,I,SI2,62.2,58.0,1902,5.61,5.7,1,5,3.51741
47810,47811,0.71,Very Good,I,SI2,61.9,54.0,1902,5.67,5.74,1,5,3.531395
47811,47812,0.51,Ideal,G,VVS2,61.3,56.0,1902,5.16,5.19,5,3,3.1722750000000004
47812,47813,0.71,Good,G,SI2,58.2,64.0,1902,5.82,5.77,1,3,3.3726900000000004
47813,47814,0.55,Ideal,G,VS1,61.5,56.7,1902,5.25,5.28,4,3,3.2379750000000005
47814,47815,0.73,Ideal,J,SI1,62.0,56.0,1902,5.74,5.78,2,6,3.5711999999999997
47815,47816,0.57,Fair,F,VVS2,65.2,56.2,1902,5.19,5.23,5,2,3.3969200000000006
47816,47817,0.71,Premium,G,SI2,58.2,60.0,1902,5.91,5.88,1,3,3.43089
47817,47818,0.58,Ideal,E,VS2,61.8,57.0,1903,5.32,5.36,3,1,3.3001199999999997
47818,47819,0.5,Very Good,G,VVS2,62.9,55.0,1904,5.05,5.09,5,3,3.1890300000000003
47819,47820,0.53,Very Good,G,VVS1,60.3,54.0,1904,5.29,5.33,6,3,3.2019300000000004
47820,47821,0.7,Very Good,J,VS1,60.9,58.0,1904,5.66,5.73,4,6,3.468255
47821,47822,0.72,Ideal,J,VS2,60.8,59.0,1904,5.76,5.81,3,6,3.51728
47822,47823,0.61,Ideal,D,SI1,61.4,56.0,1904,5.46,5.48,2,0,3.3585800000000003
47823,47824,0.61,Ideal,D,SI1,61.6,55.0,1904,5.49,5.51,2,0,3.388
47824,47825,0.53,Premium,D,VS2,60.2,58.0,1904,5.26,5.23,3,0,3.15749
47825,47826,0.76,Premium,J,SI1,58.4,59.0,1904,6.01,5.97,2,6,3.49816
47826,47827,0.55,Ideal,H,IF,62.3,54.0,1905,5.25,5.28,7,4,3.280095
47827,47828,0.51,Ideal,H,IF,62.1,55.0,1905,5.14,5.2,7,4,3.21057
47828,47829,0.73,Premium,J,SI1,58.2,59.0,1905,5.99,5.91,2,6,3.4629000000000008
47829,47830,0.63,Premium,F,VS2,61.5,59.0,1905,5.53,5.5,3,2,3.391725
47830,47831,0.58,Very Good,E,VS2,59.6,59.0,1906,5.4,5.44,3,1,3.23032
47831,47832,0.57,Very Good,D,SI1,59.8,60.0,1906,5.4,5.34,2,0,3.21126
47832,47833,0.52,Ideal,G,VVS2,62.2,56.0,1906,5.13,5.16,5,3,3.2001899999999996
47833,47834,0.52,Ideal,G,VVS2,62.7,55.0,1906,5.12,5.15,5,3,3.219645
47834,47835,0.52,Ideal,G,VVS2,62.3,56.0,1906,5.15,5.18,5,3,3.217795
47835,47836,0.51,Good,E,VVS2,63.4,64.0,1906,5.03,5.07,5,1,3.2017000000000007
47836,47837,0.64,Good,G,VS2,64.1,55.3,1906,5.43,5.45,3,3,3.487039999999999
47837,47838,0.7,Very Good,J,VS2,62.0,59.0,1907,5.61,5.65,3,6,3.4906000000000006
47838,47839,0.53,Very Good,D,VS1,59.4,59.0,1907,5.25,5.32,4,0,3.13929
47839,47840,0.72,Very Good,I,SI2,63.4,56.0,1907,5.67,5.72,1,5,3.61063
47840,47841,0.53,Ideal,F,SI1,60.0,57.0,1908,5.3,5.27,2,2,3.171
47841,47842,0.4,Ideal,F,VVS1,61.1,56.0,1908,4.78,4.81,6,2,2.929745
47842,47843,0.65,Ideal,H,SI1,61.5,55.0,1908,5.59,5.63,2,4,3.4501499999999994
47843,47844,0.53,Ideal,F,VS1,62.2,55.0,1908,5.22,5.17,4,2,3.23129
47844,47845,0.53,Ideal,F,VS1,62.3,55.0,1908,5.22,5.18,4,2,3.2395999999999994
47845,47846,0.53,Ideal,F,VS1,61.8,56.0,1908,5.22,5.2,4,2,3.21978
47846,47847,0.53,Ideal,F,VS1,62.0,55.0,1908,5.2,5.15,4,2,3.2085000000000004
47847,47848,0.53,Ideal,F,VS1,62.1,57.0,1908,5.21,5.16,4,2,3.219885
47848,47849,0.53,Premium,E,VS2,58.5,61.0,1908,5.33,5.26,3,1,3.097575
47849,47850,0.53,Very Good,E,VS1,62.6,59.0,1909,5.19,5.25,4,1,3.2677200000000006
47850,47851,0.77,Good,J,SI1,63.3,57.0,1909,5.79,5.84,2,6,3.6808949999999996
47851,47852,0.77,Premium,J,SI1,61.8,59.0,1909,5.82,5.86,2,6,3.60912
47852,47853,0.72,Good,I,SI1,63.6,59.0,1909,5.61,5.58,2,5,3.5584200000000004
47853,47854,0.5,Premium,G,VVS2,61.4,57.0,1909,5.16,5.1,5,3,3.14982
47854,47855,0.51,Ideal,E,VS2,60.1,57.0,1909,5.23,5.19,3,1,3.1312100000000003
47855,47856,0.78,Ideal,H,SI2,62.6,56.0,1909,5.88,5.81,1,4,3.65897
47856,47857,0.68,Premium,D,SI1,59.8,59.0,1909,5.72,5.66,2,0,3.4026199999999998
47857,47858,0.74,Very Good,F,SI2,63.1,58.0,1909,5.76,5.72,1,2,3.6219400000000004
47858,47859,0.52,Ideal,F,VS2,60.1,57.0,1909,5.26,5.23,3,2,3.1522449999999997
47859,47860,0.67,Ideal,G,VS2,61.4,57.0,1910,5.7,5.67,3,3,3.49059
47860,47861,0.64,Very Good,D,SI1,63.7,54.0,1910,5.47,5.52,2,0,3.5003149999999996
47861,47862,0.56,Premium,D,VS2,61.5,58.0,1910,5.28,5.33,3,0,3.2625749999999996
47862,47863,0.67,Premium,E,SI1,59.2,61.0,1910,5.74,5.72,2,1,3.3921600000000005
47863,47864,0.59,Good,G,VS1,60.4,61.2,1910,5.38,5.43,4,3,3.2646199999999994
47864,47865,0.52,Ideal,G,VVS2,61.7,55.0,1911,5.19,5.22,5,3,3.211485
47865,47866,0.52,Premium,G,VVS2,61.2,59.0,1911,5.14,5.16,5,3,3.1518
47866,47867,0.52,Ideal,G,VVS2,60.8,57.0,1911,5.16,5.21,5,3,3.15248
47867,47868,0.52,Ideal,G,VVS2,61.8,57.0,1911,5.14,5.19,5,3,3.19197
47868,47869,0.52,Ideal,G,VVS2,59.8,57.0,1911,5.24,5.26,5,3,3.1395
47869,47870,0.52,Ideal,G,VVS2,62.1,56.0,1911,5.14,5.17,5,3,3.2012549999999997
47870,47871,0.52,Ideal,G,VVS2,62.4,55.0,1911,5.17,5.19,5,3,3.2323199999999996
47871,47872,0.52,Ideal,G,VVS2,61.7,56.0,1911,5.14,5.16,5,3,3.17755
47872,47873,0.52,Ideal,G,VVS2,61.0,56.0,1911,5.18,5.24,5,3,3.1780999999999997
47873,47874,0.52,Ideal,G,VVS2,61.5,56.0,1911,5.18,5.2,5,3,3.1918499999999996
47874,47875,0.52,Ideal,G,VVS2,61.9,55.0,1911,5.14,5.16,5,3,3.18785
47875,47876,0.52,Very Good,G,VVS2,61.8,59.0,1911,5.13,5.16,5,3,3.17961
47876,47877,0.52,Ideal,G,VVS2,62.1,57.0,1911,5.13,5.17,5,3,3.19815
47877,47878,0.52,Premium,G,VVS2,61.1,59.0,1911,5.15,5.2,5,3,3.1619250000000005
47878,47879,0.52,Ideal,G,VVS2,62.3,55.0,1911,5.12,5.16,5,3,3.2022200000000005
47879,47880,0.58,Ideal,G,VS1,61.5,55.0,1911,5.36,5.41,4,3,3.311775
47880,47881,0.58,Ideal,G,VS1,61.8,55.0,1911,5.35,5.39,4,3,3.3186599999999995
47881,47882,0.61,Ideal,H,VVS2,60.2,57.0,1911,5.53,5.47,5,4,3.311
47882,47883,0.6,Very Good,G,VS1,61.6,56.0,1912,5.4,5.44,4,3,3.33872
47883,47884,0.56,Very Good,G,VS1,59.9,60.0,1912,5.37,5.41,4,3,3.22861
47884,47885,0.5,Ideal,F,VVS2,60.7,57.0,1912,5.12,5.16,5,2,3.1199800000000004
47885,47886,0.74,Good,J,VS2,60.6,62.6,1912,5.79,5.85,3,6,3.52692
47886,47887,0.59,Ideal,D,SI1,61.0,57.0,1912,5.46,5.43,2,0,3.32145
47887,47888,0.59,Premium,D,SI1,62.3,54.0,1912,5.41,5.38,2,0,3.3610849999999997
47888,47889,0.59,Ideal,D,SI1,61.8,56.0,1912,5.4,5.37,2,0,3.32793
47889,47890,0.52,Very Good,G,VVS1,60.9,56.0,1913,5.18,5.24,6,3,3.1728899999999998
47890,47891,0.74,Very Good,J,SI1,62.2,59.0,1913,5.74,5.81,2,6,3.5920500000000004
47891,47892,0.54,Premium,D,VS2,61.6,55.0,1913,5.28,5.24,3,0,3.24016
47892,47893,0.54,Ideal,D,VS2,61.9,55.0,1913,5.24,5.23,3,0,3.2404650000000004
47893,47894,0.54,Premium,D,VS2,61.7,55.0,1913,5.26,5.21,3,0,3.2299949999999997
47894,47895,0.57,Very Good,H,VVS1,59.6,58.0,1914,5.4,5.43,6,4,3.22734
47895,47896,0.48,Very Good,F,VVS1,62.3,55.0,1914,5.02,5.05,6,2,3.1368050000000003
47896,47897,0.72,Very Good,J,VS1,62.2,59.9,1914,5.67,5.69,4,6,3.5329599999999997
47897,47898,0.54,Ideal,G,VVS2,61.2,56.0,1914,5.25,5.3,5,3,3.2283
47898,47899,0.54,Ideal,G,VVS2,61.2,56.0,1914,5.25,5.28,5,3,3.2221800000000003
47899,47900,0.54,Ideal,G,VVS2,61.7,57.0,1914,5.23,5.26,5,3,3.236165
47900,47901,0.76,Good,I,SI1,64.1,59.0,1914,5.73,5.75,2,5,3.6793399999999994
47901,47902,0.53,Premium,G,VVS2,60.8,58.0,1914,5.25,5.18,5,3,3.1707199999999998
47902,47903,0.59,Ideal,F,VS2,60.2,57.0,1914,5.48,5.44,3,2,3.2869200000000003
47903,47904,0.57,Ideal,D,VS2,62.5,57.0,1914,5.28,5.31,3,0,3.309375
47904,47905,0.52,Ideal,D,VS1,62.1,57.0,1914,5.13,5.2,4,0,3.207465
47905,47906,0.53,Ideal,G,VVS2,62.6,56.0,1914,5.19,5.16,5,3,3.2395500000000004
47906,47907,0.53,Ideal,G,VVS2,62.5,54.0,1914,5.21,5.19,5,3,3.25
47907,47908,0.67,Premium,G,SI1,60.5,60.0,1914,5.69,5.65,2,3,3.43035
47908,47909,0.58,Very Good,F,VS2,60.7,63.0,1914,5.39,5.36,3,2,3.262625
47909,47910,0.7,Premium,I,SI1,61.8,62.0,1914,5.69,5.64,2,5,3.50097
47910,47911,0.57,Premium,G,SI1,62.6,56.0,1915,5.29,5.26,2,3,3.30215
47911,47912,0.59,Very Good,G,VS1,57.4,63.0,1915,5.54,5.58,4,3,3.19144
47912,47913,0.56,Ideal,F,VS1,61.7,56.0,1915,5.28,5.32,4,2,3.2701000000000002
47913,47914,0.7,Good,G,SI1,64.0,55.0,1915,5.59,5.62,2,3,3.5872
47914,47915,0.56,Very Good,F,VS1,58.2,60.0,1915,5.38,5.41,4,2,3.1398900000000003
47915,47916,0.5,Very Good,F,VVS2,60.8,59.0,1915,5.08,5.11,5,2,3.0977600000000005
47916,47917,0.56,Ideal,F,VS1,61.7,56.0,1915,5.3,5.33,4,2,3.279355
47917,47918,0.56,Ideal,F,VS1,61.7,54.0,1915,5.28,5.32,4,2,3.2701000000000002
47918,47919,0.57,Premium,F,VS1,61.3,58.0,1915,5.38,5.26,4,2,3.2611600000000003
47919,47920,0.7,Fair,G,SI1,68.4,58.0,1915,5.59,5.55,2,3,3.8098800000000006
47920,47921,0.76,Premium,H,SI1,60.9,59.0,1915,5.91,5.86,2,4,3.5839649999999996
47921,47922,0.6,Premium,E,VS2,62.7,58.0,1915,5.37,5.34,3,1,3.3575850000000003
47922,47923,0.56,Premium,G,VS1,60.5,59.0,1915,5.31,5.26,4,3,3.197425
47923,47924,0.56,Ideal,G,VS1,62.2,55.0,1915,5.31,5.27,4,3,3.2903799999999994
47924,47925,0.56,Ideal,G,VS1,60.6,56.0,1915,5.36,5.33,4,3,3.2390700000000003
47925,47926,0.56,Premium,G,VS1,62.4,58.0,1915,5.3,5.22,4,3,3.28224
47926,47927,0.56,Premium,G,VS1,61.2,60.0,1915,5.3,5.26,4,3,3.2313599999999996
47927,47928,0.56,Ideal,E,VS2,61.9,55.0,1915,5.34,5.29,3,1,3.2899849999999997
47928,47929,0.56,Ideal,E,VS2,60.9,56.0,1915,5.35,5.32,3,1,3.249015
47929,47930,0.56,Ideal,E,VS2,60.7,57.0,1915,5.34,5.31,3,1,3.2322749999999996
47930,47931,0.56,Ideal,E,VS2,61.9,56.0,1915,5.32,5.27,3,1,3.277605
47931,47932,0.56,Premium,E,VS2,61.8,59.0,1915,5.34,5.27,3,1,3.2784899999999997
47932,47933,0.56,Premium,E,VS2,61.4,61.0,1915,5.31,5.28,3,1,3.25113
47933,47934,0.56,Premium,E,VS2,61.8,56.0,1915,5.31,5.28,3,1,3.27231
47934,47935,0.56,Ideal,E,VS2,61.7,54.0,1915,5.35,5.28,3,1,3.279355
47935,47936,0.56,Premium,E,VS2,61.9,55.0,1915,5.31,5.25,3,1,3.2683199999999997
47936,47937,0.56,Ideal,E,VS2,62.6,57.0,1915,5.29,5.26,3,1,3.30215
47937,47938,0.56,Ideal,E,VS2,61.5,57.0,1915,5.3,5.27,3,1,3.2502750000000002
47938,47939,0.56,Premium,E,VS2,62.1,57.0,1915,5.3,5.27,3,1,3.281985
47939,47940,0.6,Premium,E,VS2,59.9,61.0,1915,5.53,5.48,3,1,3.2974950000000005
47940,47941,0.38,Ideal,D,VVS1,60.3,56.0,1915,4.74,4.72,6,0,2.8521900000000002
47941,47942,0.55,Ideal,G,VVS2,62.2,54.0,1916,5.23,5.3,5,3,3.27483
47942,47943,0.51,Ideal,G,VVS2,62.4,56.0,1916,5.1,5.13,5,3,3.19176
47943,47944,0.59,Ideal,G,VS1,62.1,55.0,1916,5.35,5.4,4,3,3.337875
47944,47945,0.55,Ideal,I,VVS1,61.6,55.0,1916,5.26,5.3,6,5,3.2524799999999994
47945,47946,0.59,Ideal,G,VS1,61.1,58.0,1916,5.39,5.41,4,3,3.2994000000000003
47946,47947,0.71,Very Good,J,SI1,63.5,58.0,1917,5.63,5.67,2,6,3.58775
47947,47948,0.81,Premium,J,SI1,61.4,60.0,1917,5.98,5.94,2,6,3.6594400000000005
47948,47949,0.53,Ideal,E,VS1,61.5,55.0,1917,5.22,5.24,4,1,3.21645
47949,47950,0.31,Ideal,D,IF,60.5,57.0,1917,4.39,4.41,7,0,2.662
47950,47951,0.5,Good,E,VVS2,64.8,58.0,1917,4.97,5.0,5,1,3.2302799999999996
47951,47952,0.71,Premium,J,VS2,62.8,61.0,1917,5.71,5.63,3,6,3.56076
47952,47953,0.71,Premium,I,SI2,60.3,58.0,1917,5.78,5.72,1,5,3.46725
47953,47954,0.96,Fair,F,I1,62.9,66.0,1917,6.29,6.07,0,2,3.8872199999999997
47954,47955,0.66,Very Good,F,SI1,59.2,58.0,1918,5.69,5.72,2,2,3.3773600000000004
47955,47956,0.7,Very Good,I,SI1,62.7,56.0,1918,5.64,5.68,2,5,3.54882
47956,47957,0.68,Very Good,E,SI1,58.2,60.0,1918,5.75,5.79,2,1,3.35814
47957,47958,0.55,Ideal,D,VS1,61.5,56.0,1918,5.26,5.28,4,0,3.2410499999999995
47958,47959,0.57,Premium,D,VS2,60.8,59.0,1918,5.34,5.38,3,0,3.2588799999999996
47959,47960,0.7,Ideal,H,SI1,60.6,57.0,1919,5.73,5.78,2,4,3.4875300000000005
47960,47961,0.51,Ideal,G,VVS1,61.9,53.0,1919,5.14,5.2,6,3,3.20023
47961,47962,0.51,Ideal,G,VVS1,62.7,54.0,1919,5.1,5.14,6,3,3.2102399999999993
47962,47963,0.57,Ideal,E,VS2,60.8,56.0,1919,5.34,5.37,3,1,3.25584
47963,47964,0.52,Premium,D,VS2,61.2,58.0,1919,5.2,5.16,3,0,3.1701599999999996
47964,47965,0.52,Ideal,D,VS2,61.8,57.0,1919,5.2,5.16,3,0,3.20124
47965,47966,0.52,Premium,D,VS2,60.6,56.0,1919,5.25,5.22,3,0,3.1724099999999997
47966,47967,0.52,Ideal,D,VS2,61.6,55.0,1919,5.2,5.15,3,0,3.1878
47967,47968,0.52,Ideal,D,VS2,61.7,56.0,1919,5.18,5.16,3,0,3.18989
47968,47969,0.52,Ideal,D,VS2,61.8,55.0,1919,5.19,5.16,3,0,3.1981500000000005
47969,47970,0.52,Ideal,D,VS2,61.8,55.0,1919,5.19,5.16,3,0,3.1981500000000005
47970,47971,0.28,Very Good,D,VVS2,64.0,56.0,532,4.14,4.17,5,0,2.6592
47971,47972,0.26,Very Good,E,VVS1,61.4,55.0,532,4.12,4.16,6,1,2.5419600000000004
47972,47973,0.3,Ideal,I,VVS2,62.3,53.7,532,4.29,4.32,5,5,2.682015
47973,47974,0.3,Ideal,I,VVS2,62.5,53.6,532,4.29,4.33,5,5,2.6937500000000005
47974,47975,0.3,Ideal,I,VVS1,62.2,54.0,532,4.29,4.35,6,5,2.68704
47975,47976,0.38,Ideal,J,VS2,62.1,54.0,532,4.65,4.69,3,6,2.90007
47976,47977,0.29,Ideal,G,VS1,61.9,55.0,532,4.25,4.28,4,3,2.640035
47977,47978,0.38,Ideal,G,SI2,62.0,55.0,532,4.66,4.69,1,3,2.8985000000000003
47978,47979,0.37,Ideal,I,SI1,60.7,60.0,532,4.6,4.62,2,5,2.7982699999999996
47979,47980,0.32,Ideal,E,SI1,62.1,54.0,532,4.4,4.42,2,1,2.73861
47980,47981,0.32,Ideal,E,SI1,61.5,55.0,532,4.4,4.44,2,1,2.7182999999999997
47981,47982,0.33,Ideal,E,SI1,61.5,55.0,532,4.46,4.49,2,1,2.752125
47982,47983,0.26,Good,D,VVS1,64.3,55.0,532,4.05,4.1,6,0,2.6202249999999996
47983,47984,0.3,Very Good,I,VVS2,62.1,56.0,533,4.27,4.31,5,5,2.6640899999999994
47984,47985,0.3,Very Good,H,VVS2,62.0,55.0,533,4.28,4.32,5,4,2.6660000000000004
47985,47986,0.24,Very Good,F,VVS2,58.0,60.0,533,4.09,4.12,5,2,2.3809
47986,47987,0.25,Very Good,E,VVS2,61.1,61.0,533,4.03,4.06,5,1,2.471495
47987,47988,0.25,Very Good,D,VVS1,63.8,54.0,533,3.94,3.99,6,0,2.52967
47988,47989,0.32,Very Good,F,SI1,62.3,55.0,533,4.39,4.44,2,2,2.750545
47989,47990,0.32,Very Good,F,SI1,62.7,57.0,533,4.37,4.4,2,2,2.749395
47990,47991,0.32,Good,F,SI1,63.2,55.0,533,4.37,4.4,2,2,2.77132
47991,47992,0.32,Premium,J,IF,61.2,59.0,533,4.41,4.44,7,6,2.7081000000000004
47992,47993,0.32,Very Good,F,SI1,59.3,58.0,533,4.47,4.5,2,2,2.6596049999999996
47993,47994,0.32,Ideal,J,IF,62.2,55.0,533,4.4,4.44,7,6,2.74924
47994,47995,0.32,Ideal,J,IF,62.2,56.0,533,4.37,4.41,7,6,2.7305800000000002
47995,47996,0.32,Premium,F,SI1,60.0,59.0,533,4.42,4.45,2,2,2.661
47996,47997,0.37,Ideal,H,SI1,59.7,56.0,533,4.67,4.71,2,4,2.79993
47997,47998,0.37,Good,H,SI1,63.2,57.0,533,4.54,4.58,2,4,2.8819200000000005
47998,47999,0.31,Ideal,D,SI1,62.5,53.0,533,4.34,4.37,2,0,2.7218750000000003
47999,48000,0.31,Premium,D,SI1,60.6,59.0,533,4.35,4.39,2,0,2.6482199999999994
48000,48001,0.52,Ideal,D,VS2,61.5,56.0,1919,5.19,5.15,3,0,3.17955
48001,48002,0.52,Ideal,D,VS2,61.3,56.0,1919,5.2,5.15,3,0,3.1722750000000004
48002,48003,0.52,Ideal,D,VS2,62.3,54.0,1919,5.19,5.14,3,0,3.217795
48003,48004,0.52,Ideal,D,VS2,61.8,56.0,1919,5.17,5.15,3,0,3.18888
48004,48005,0.52,Ideal,D,VS2,62.7,53.0,1919,5.17,5.14,3,0,3.2321849999999994
48005,48006,0.52,Ideal,D,VS2,62.6,55.0,1919,5.14,5.12,3,0,3.21138
48006,48007,0.52,Ideal,D,VS2,62.2,56.0,1919,5.16,5.13,3,0,3.2001899999999996
48007,48008,0.52,Ideal,D,VS2,61.9,57.0,1919,5.17,5.14,3,0,3.1909449999999997
48008,48009,0.52,Ideal,D,VS2,62.3,56.0,1919,5.16,5.11,3,0,3.199105
48009,48010,0.52,Ideal,D,VS2,62.6,56.0,1919,5.14,5.11,3,0,3.20825
48010,48011,0.54,Ideal,G,VVS2,62.0,56.0,1920,5.23,5.27,5,3,3.255
48011,48012,0.51,Ideal,H,IF,62.6,56.0,1920,5.1,5.13,7,4,3.2019900000000003
48012,48013,0.53,Ideal,H,IF,62.0,54.0,1920,5.19,5.23,7,4,3.2302000000000004
48013,48014,0.56,Good,E,VS2,62.3,63.0,1920,5.22,5.27,3,1,3.2676349999999994
48014,48015,0.7,Fair,F,SI2,58.2,66.0,1920,5.77,5.74,1,2,3.34941
48015,48016,0.5,Premium,E,VS2,60.3,58.0,1920,5.15,5.13,3,1,3.0994200000000003
48016,48017,0.63,Premium,H,VS1,62.9,60.0,1921,5.45,5.33,4,4,3.3903100000000004
48017,48018,0.5,Ideal,H,VS2,62.3,55.0,1921,5.09,5.12,3,4,3.1804150000000004
48018,48019,0.63,Premium,E,SI1,61.3,58.0,1921,5.57,5.52,2,1,3.399085
48019,48020,0.72,Premium,I,SI1,62.0,52.0,1922,5.71,5.67,2,5,3.5277999999999996
48020,48021,0.71,Very Good,J,VS2,59.0,61.0,1922,5.81,5.85,3,6,3.4396999999999998
48021,48022,0.7,Good,J,VVS2,63.2,55.0,1922,5.63,5.57,5,6,3.5391999999999997
